id,amenity_type,amenity_name,postalcode,lat,lon,amenity_category_id,pa_id,sz_id,rn_id,geom,created_at
258,new,katong catholic book centre,428888,1.3068188,103.9064897,9,39,72,43824,,2025-11-01 15:10:56.351987+00
259,new,water b,59815,1.2894872,103.8465422,7,36,24,6359,,2025-11-01 15:10:56.351987+00
260,new,alan photo,179105,1.291474,103.8502422,7,40,88,357,,2025-11-01 15:10:56.351987+00
261,new,nailz treats,179105,1.2914212,103.8502698,7,40,88,357,,2025-11-01 15:10:56.351987+00
262,new,cotton-top tamarin,729826,1.4052079,103.794259,7,7,294,37376,,2025-11-01 15:10:56.351987+00
263,new,spider monkey,729826,1.4048861,103.7945111,7,7,294,37376,,2025-11-01 15:10:56.351987+00
264,new,africa penguin,729826,1.4039664,103.7941276,5,7,294,37376,,2025-11-01 15:10:56.351987+00
265,new,black-and-white ruffed lemur,729826,1.4051583,103.7952581,2,7,294,37376,,2025-11-01 15:10:56.351987+00
266,new,lion-tailed macaque,729826,1.4049518,103.794959,7,7,294,37376,,2025-11-01 15:10:56.351987+00
267,new,serval,729826,1.4049706,103.7937078,7,7,294,37376,,2025-11-01 15:10:56.351987+00
268,new,grey kangaroo,729826,1.4060565,103.7932357,7,7,294,37376,,2025-11-01 15:10:56.351987+00
269,new,pacu,729826,1.4032692,103.7903953,7,7,294,14949,,2025-11-01 15:10:56.351987+00
270,new,manatee,729826,1.4033416,103.7904556,7,7,294,14949,,2025-11-01 15:10:56.351987+00
271,new,red-bellied piranha,729826,1.4033993,103.7905253,7,7,294,14949,,2025-11-01 15:10:56.351987+00
272,new,mudskipper,729826,1.4037509,103.7918369,7,7,294,14949,,2025-11-01 15:10:56.351987+00
273,new,archerfish,729826,1.4037656,103.7918145,7,7,294,14949,,2025-11-01 15:10:56.351987+00
274,new,woodlands jetty,0,1.4547912,103.7783277,7,0,0,30089,,2025-11-01 15:10:56.351987+00
275,new,giant river otter,729826,1.4031975,103.7906098,9,7,294,14949,,2025-11-01 15:10:56.351987+00
276,new,cuvier's dwarf caiman,729826,1.4031901,103.7911905,7,7,294,14949,,2025-11-01 15:10:56.351987+00
277,new,bare-faced curassow,729826,1.4027745,103.7915922,7,7,294,14949,,2025-11-01 15:10:56.351987+00
278,new,golden headed lion tamarin,729826,1.4027303,103.791617,7,7,294,14949,,2025-11-01 15:10:56.351987+00
279,new,carribbean flamingo,729826,1.4028523,103.7910698,7,7,294,14949,,2025-11-01 15:10:56.351987+00
280,new,capybara,729826,1.4025882,103.7914574,7,7,294,14949,,2025-11-01 15:10:56.351987+00
281,new,silver arowana,729826,1.4028335,103.7915439,7,7,294,14949,,2025-11-01 15:10:56.351987+00
282,new,white-faced saki monkey,729826,1.4031921,103.7908962,2,7,294,14949,,2025-11-01 15:10:56.351987+00
283,new,squirrel monkey,729826,1.4029555,103.7913018,7,7,294,14949,,2025-11-01 15:10:56.351987+00
284,new,trumpeter hornbill,729826,1.4041809,103.7910618,7,7,294,14949,,2025-11-01 15:10:56.351987+00
285,new,singapore zoo,729826,1.4045935,103.7907296,10,7,294,37376,,2025-11-01 15:10:56.351987+00
286,new,ibis styles,368125,1.3317706,103.8792945,7,29,192,13562,,2025-11-01 15:10:56.351987+00
287,restaurant,flavours by saute,179105,1.2914951,103.8500874,9,40,88,357,,2025-11-01 15:10:56.351987+00
288,atm,uob,467356,1.32725,103.94626,4,1,95,42851,,2025-11-01 15:10:56.351987+00
289,restaurant,sss wonton noodles,389582,1.314464,103.8895954,9,53,301,3557,,2025-11-01 15:10:56.351987+00
290,fast_food,shiok burger,545078,1.3918659,103.894637,9,20,236,16614,,2025-11-01 15:10:56.351987+00
291,fast_food,carl's jr.,408600,1.3186183,103.8937265,9,53,121,10197,,2025-11-01 15:10:56.351987+00
292,cafe,the coffee bean & tea leaf,408600,1.3188872,103.8939156,9,53,121,10197,,2025-11-01 15:10:56.351987+00
293,taxi,tanah merah station,467356,1.326702,103.9460448,11,1,157,41072,,2025-11-01 15:10:56.351987+00
294,pharmacy,guardian,39393,1.2928333,103.8532762,6,40,88,374,,2025-11-01 15:10:56.351987+00
295,marketplace,bishan street 11 wet market,571151,1.3454936,103.8551947,1,51,178,21347,,2025-11-01 15:10:56.351987+00
296,marketplace,ang mo kio blk 724 wet market,560724,1.3723873,103.8465795,1,52,110,34525,,2025-11-01 15:10:56.351987+00
297,community_centre,buangkok community centre,544692,1.3822728,103.8926052,1,20,250,27167,,2025-11-01 15:10:56.351987+00
298,marketplace,ghim moh road market,270020,1.3110003,103.7883742,1,17,116,1822,,2025-11-01 15:10:56.351987+00
299,cafe,dutch colony coffee co.,528523,1.3524393,103.9410898,9,47,179,41191,,2025-11-01 15:10:56.351987+00
300,clinic,northeast medical group,529888,1.3427788,103.9536387,6,47,196,42549,,2025-11-01 15:10:56.351987+00
301,restaurant,buddy hoagies,528833,1.3423546,103.9531135,9,47,196,42549,,2025-11-01 15:10:56.758581+00
302,unknown,box,118028,1.2791787,103.7908482,7,17,44,5134,,2025-11-01 15:10:56.758581+00
303,parking,shaw centre,228208,1.3063617,103.8319612,11,45,73,4672,,2025-11-01 15:10:56.758581+00
304,cafe,koi express,179101,1.2935738,103.853047,9,40,88,383,,2025-11-01 15:10:56.758581+00
305,place_of_worship,the salvation army,507705,1.3532532,103.9651189,1,14,187,38426,,2025-11-01 15:10:56.758581+00
306,marketplace,keat hong wet market,680253,1.3775355,103.7442863,1,9,173,14481,,2025-11-01 15:10:56.758581+00
307,marketplace,823a wet market,521823,1.3488978,103.9334971,1,47,179,43138,,2025-11-01 15:10:56.758581+00
308,marketplace,tekka wet market,210665,1.306521,103.8504828,1,35,107,2535,,2025-11-01 15:10:56.758581+00
309,fast_food,king of braise,529538,1.3536372,103.9449647,9,47,185,38366,,2025-11-01 15:10:56.758581+00
310,fast_food,u taste express,520512,1.3539328,103.9433039,9,47,185,42577,,2025-11-01 15:10:56.758581+00
311,dentist,tsd dental group (tampines),520510,1.3549877,103.9444193,6,47,185,37794,,2025-11-01 15:10:56.758581+00
312,food_court,ntwu canteen,520512,1.3538726,103.9428606,1,47,185,42577,,2025-11-01 15:10:56.758581+00
313,language_school,hua cheng,528833,1.3427176,103.9532054,2,47,196,42549,,2025-11-01 15:10:56.758581+00
314,restaurant,jinshangyipin,528833,1.3426956,103.9527253,9,47,196,42549,,2025-11-01 15:10:56.758581+00
315,fast_food,qiji,528833,1.3431225,103.9530671,9,47,196,42549,,2025-11-01 15:10:56.758581+00
316,restaurant,sanook kitchen,528833,1.3424551,103.9529308,9,47,196,42549,,2025-11-01 15:10:56.758581+00
317,restaurant,nandhana's,528833,1.3424065,103.9531845,9,47,196,42549,,2025-11-01 15:10:56.758581+00
318,bank,posb,528833,1.3430387,103.9529582,4,47,196,42547,,2025-11-01 15:10:56.758581+00
319,cafe,koi the,528833,1.3423546,103.9531931,9,47,196,42549,,2025-11-01 15:10:56.758581+00
320,marketplace,bedok 511 wet market,460511,1.3332446,103.9307142,1,1,95,43128,,2025-11-01 15:10:56.758581+00
321,marketplace,holland village market,277700,1.3110194,103.7947603,1,17,227,12800,,2025-11-01 15:10:56.758581+00
322,marketplace,haig road market,430013,1.3151312,103.8955794,1,53,121,247,,2025-11-01 15:10:56.758581+00
323,marketplace,bedok 538 market,460538,1.3320152,103.9246425,1,1,95,37683,,2025-11-01 15:10:56.758581+00
324,marketplace,marine parade market,440084,1.3021808,103.9063431,1,39,143,45674,,2025-11-01 15:10:56.758581+00
325,food_court,tangs market,238864,1.3052319,103.8327888,1,45,73,66,,2025-11-01 15:10:56.758581+00
326,marketplace,chong boon market,561453,1.3682726,103.8563682,1,52,163,17761,,2025-11-01 15:10:56.758581+00
327,restaurant,shi li fang,528833,1.3424608,103.9532523,9,47,196,42549,,2025-11-01 15:10:56.758581+00
328,prep_school,salford learning centre,528833,1.3426389,103.9532234,2,47,196,42549,,2025-11-01 15:10:56.758581+00
329,restaurant,takagi ramen,528833,1.3430411,103.9531209,9,47,196,42549,,2025-11-01 15:10:56.758581+00
330,restaurant,andes,528833,1.3423233,103.9530522,9,47,196,42549,,2025-11-01 15:10:56.758581+00
331,dentist,pan island dental surgery,470632,1.3325618,103.9142633,6,1,211,37718,,2025-11-01 15:10:56.758581+00
332,restaurant,isteaks @ myvillage,556679,1.364942,103.865216,9,21,164,35403,,2025-11-01 15:10:56.758581+00
333,pharmacy,imperial tcm pte. ltd.,440081,1.3024933,103.9071637,6,39,143,45674,,2025-11-01 15:10:56.758581+00
334,clinic,low & lee clinic & surgery,460055,1.3272878,103.919211,6,1,149,41814,,2025-11-01 15:10:56.758581+00
335,clinic,familycare clinic and surgery,460055,1.3271135,103.918916,6,1,149,41814,,2025-11-01 15:10:56.758581+00
336,fast_food,subway,208539,1.3112254,103.8563754,9,22,117,9812,,2025-11-01 15:10:56.758581+00
337,clinic,united health family clinic & surgery,760627,1.4176987,103.8371166,6,55,268,29146,,2025-11-01 15:10:56.758581+00
338,bank,hsbc,238890,1.2994855,103.8457552,4,43,92,9260,,2025-11-01 15:10:56.758581+00
339,restaurant,madrinaa italiano,278116,1.3113701,103.796643,9,6,120,3048,,2025-11-01 15:10:56.758581+00
340,bus_station,tuas checkpoint,639937,1.3480067,103.6353252,11,30,176,21739,,2025-11-01 15:10:56.758581+00
341,restaurant,non neng ji,49318,1.2842755,103.8523812,9,40,5,679,,2025-11-01 15:10:56.758581+00
342,restaurant,royal bbq & grill,208904,1.3092657,103.8576924,9,22,117,482,,2025-11-01 15:10:56.758581+00
343,post_office,towner post office,322101,1.3190441,103.860798,4,22,174,305,,2025-11-01 15:10:56.758581+00
344,social_facility,touch home care centre,310173,1.3299837,103.8422658,1,29,96,20744,,2025-11-01 15:10:56.758581+00
345,place_of_worship,ramakrishna mission,539784,1.3437009,103.8798145,1,21,201,18584,,2025-11-01 15:10:56.758581+00
346,taxi,national cancer centre singapore entrance,169610,1.2791693,103.8366821,11,4,46,2030,,2025-11-01 15:10:56.758581+00
347,taxi,sgh block 4 entrance,169608,1.279353,103.8353518,11,4,46,2032,,2025-11-01 15:10:56.758581+00
348,cafe,the coffee bean & tea leaf,169608,1.2795453,103.835112,9,4,46,2032,,2025-11-01 15:10:56.758581+00
349,parking,west entrance,168582,1.2778949,103.8349811,11,4,46,11864,,2025-11-01 15:10:56.758581+00
350,restaurant,koufu,168582,1.2774512,103.8352012,9,4,46,11864,,2025-11-01 15:10:56.758581+00
351,restaurant,kopitiam,169608,1.2799813,103.8345529,9,4,46,2037,,2025-11-01 15:10:56.758581+00
352,cafe,kaffe & toast,169609,1.2788501,103.8359854,9,4,46,11858,,2025-11-01 15:10:56.758581+00
353,restaurant,genki sushi,38983,1.2954542,103.8579804,9,40,77,6783,,2025-11-01 15:10:56.758581+00
354,bank,uob,69544,1.2798985,103.8482697,4,40,41,574,,2025-11-01 15:10:56.758581+00
355,atm,uob,88539,1.2744387,103.8434532,4,40,33,594,,2025-11-01 15:10:56.758581+00
356,bank,uob,82001,1.274899,103.8425428,4,46,3,9784,,2025-11-01 15:10:56.758581+00
357,cafe,pancake boss martabak manis,188735,1.298025,103.8554522,9,40,47,347,,2025-11-01 15:10:56.758581+00
358,atm,uob,38970,1.2997208,103.8633996,4,40,12,5541,,2025-11-01 15:10:56.758581+00
359,atm,uob,78881,1.2765001,103.8454988,4,40,37,10010,,2025-11-01 15:10:56.758581+00
360,atm,uob,88542,1.2736766,103.8429905,4,40,33,590,,2025-11-01 15:10:56.758581+00
361,atm,uob,18957,1.2826842,103.8598035,4,40,8,441,,2025-11-01 15:10:56.758581+00
362,fuel,shell,149731,1.2974825,103.8033958,4,17,89,6271,,2025-11-01 15:10:56.758581+00
363,doctors,tc family clinic,640526,1.3475136,103.7170846,6,13,261,31990,,2025-11-01 15:10:56.758581+00
364,dentist,ngoi dental surgery,640526,1.3474136,103.7170843,6,13,261,31990,,2025-11-01 15:10:56.758581+00
365,clinic,central clinic surgery,440081,1.3024141,103.9072184,6,39,143,45674,,2025-11-01 15:10:56.758581+00
366,dentist,smile arts dental studio,440081,1.3024587,103.9071876,6,39,143,45674,,2025-11-01 15:10:56.758581+00
367,fast_food,domino's,758382,1.4270063,103.8261636,9,50,218,25555,,2025-11-01 15:10:56.758581+00
368,car_rental,chan's car rental,758379,1.4264488,103.8259502,11,50,218,24966,,2025-11-01 15:10:56.758581+00
369,taxi,buona vista station,139350,1.30662,103.7905002,11,17,70,10977,,2025-11-01 15:10:56.758581+00
370,restaurant,two blur guys,209002,1.3132952,103.8597476,9,22,117,475,,2025-11-01 15:10:56.758581+00
371,restaurant,jia xiang sarawak kolo mee,78878,1.2751331,103.8446859,9,40,37,583,,2025-11-01 15:10:56.758581+00
372,atm,uob,400005,1.3212689,103.9035944,4,53,121,41266,,2025-11-01 15:10:56.758581+00
373,fast_food,the pack,339511,1.3099738,103.8640723,9,22,131,826,,2025-11-01 15:10:56.758581+00
374,cafe,balance coffee,329683,1.3211032,103.8527268,9,25,175,1658,,2025-11-01 15:10:56.758581+00
375,bar,u-bar thai bistro,329754,1.323802,103.8516244,9,25,175,26317,,2025-11-01 15:10:56.758581+00
376,restaurant,annapoorna,218108,1.3112306,103.8557707,9,22,117,2474,,2025-11-01 15:10:56.758581+00
377,taxi,katong shopping centre,437844,1.3038245,103.901338,11,39,72,45281,,2025-11-01 15:10:56.758581+00
378,restaurant,baan kanom thai,209000,1.3132062,103.8603959,9,22,117,832,,2025-11-01 15:10:56.758581+00
379,cafe,starbucks,658713,1.3499505,103.7492933,9,3,200,24233,,2025-11-01 15:10:56.758581+00
380,cafe,triplets,169608,1.2795501,103.8352364,9,4,46,2032,,2025-11-01 15:10:56.758581+00
381,restaurant,kaffe & toast,169608,1.279534,103.8349655,9,4,46,10236,,2025-11-01 15:10:56.758581+00
382,cafe,ah chew desserts,239695,1.3014187,103.8362821,9,45,79,847,,2025-11-01 15:10:56.758581+00
383,bank,dbs,38983,1.2951505,103.8598741,4,40,77,29,,2025-11-01 15:10:56.758581+00
384,taxi,bishan station,579827,1.3515479,103.848107,11,51,178,28324,,2025-11-01 15:10:56.758581+00
385,taxi,expo station,485985,1.3345618,103.9620245,11,47,154,42055,,2025-11-01 15:10:56.758581+00
386,taxi,kovan station,534799,1.3598159,103.8845232,11,11,162,13451,,2025-11-01 15:10:56.758581+00
387,taxi,newton station,228234,1.3122044,103.837633,11,44,108,9716,,2025-11-01 15:10:56.758581+00
388,taxi,yew tee station,689715,1.3971487,103.7475273,11,9,241,30320,,2025-11-01 15:10:56.758581+00
389,cafe,koi thé,237994,1.2932285,103.8321463,9,36,15,6496,,2025-11-01 15:10:56.758581+00
390,bar,stanley gibbons' penny red,48660,1.2845926,103.8472018,9,46,6,1608,,2025-11-01 15:10:56.758581+00
391,restaurant,rainbow rice house,58727,1.2852372,103.8462968,9,46,6,1607,,2025-11-01 15:10:56.758581+00
392,restaurant,heng kee,51531,1.2851493,103.8460087,9,46,6,1607,,2025-11-01 15:10:56.758581+00
393,restaurant,tai wah pork noodle,51531,1.2853893,103.8458276,9,46,6,1607,,2025-11-01 15:10:56.758581+00
394,food_court,food hub,608586,1.3363659,103.7555693,1,10,189,17351,,2025-11-01 15:10:56.758581+00
395,restaurant,el jefe,80001,1.2770081,103.8419462,9,46,3,1600,,2025-11-01 15:10:56.758581+00
396,cafe,the coffee bean & tea leaf,59413,1.2851115,103.8446137,9,46,6,623,,2025-11-01 15:10:56.758581+00
397,kindergarten,moe kindergarten @ west spring,679946,1.3890384,103.7666019,2,5,248,36925,,2025-11-01 15:10:56.758581+00
398,kindergarten,creative thinkers preschool,598606,1.3411776,103.7720016,2,6,152,16189,,2025-11-01 15:10:56.758581+00
399,cafe,toast box,18956,1.282437,103.8578628,9,40,8,5564,,2025-11-01 15:10:56.758581+00
400,cafe,starbucks,18973,1.2855822,103.8601111,9,40,8,6510,,2025-11-01 15:10:56.758581+00
401,clinic,island family clinic (anchorvale),540338,1.3990265,103.88987,6,20,237,32322,,2025-11-01 15:10:56.758581+00
402,atm,uob,160058,1.2846115,103.8328332,4,4,7,9866,,2025-11-01 15:10:56.758581+00
403,bank,uob,228510,1.3044252,103.8354254,4,44,56,4702,,2025-11-01 15:10:56.758581+00
404,restaurant,one-ninety restaurant,248646,1.3051308,103.8286622,9,45,73,3304,,2025-11-01 15:10:56.758581+00
405,restaurant,shang palace,258350,1.3113791,103.8267144,9,48,134,1338,,2025-11-01 15:10:56.758581+00
406,fast_food,kin hoi,271006,1.3073961,103.7954718,9,17,227,9822,,2025-11-01 15:10:56.758581+00
407,childcare,tic-tac-toe,338730,1.3120293,103.8622272,2,22,131,9448,,2025-11-01 15:10:56.758581+00
408,restaurant,yunnan original ecology hotpot,189047,1.2982306,103.856334,9,40,47,346,,2025-11-01 15:10:56.758581+00
409,restaurant,bugis street chuen chuen,188108,1.2987081,103.8564132,9,40,47,11541,,2025-11-01 15:10:56.758581+00
410,restaurant,ah loy thai,188098,1.2983834,103.8567011,9,40,47,11541,,2025-11-01 15:10:56.758581+00
411,car_sharing,bluesg,188107,1.2990237,103.8562706,11,40,47,11541,,2025-11-01 15:10:56.758581+00
412,restaurant,蛙功夫,188735,1.2983555,103.8557079,9,40,47,347,,2025-11-01 15:10:56.758581+00
413,restaurant,新源记,188116,1.2988868,103.8562603,9,40,47,11541,,2025-11-01 15:10:56.758581+00
414,restaurant,mr mookata,188740,1.2986959,103.8558946,9,40,47,346,,2025-11-01 15:10:56.758581+00
415,restaurant,yang ming yu claypot chicken,188094,1.2981525,103.8569422,9,40,47,11541,,2025-11-01 15:10:56.758581+00
416,restaurant,九宫格火锅,188735,1.2982757,103.855651,9,40,47,347,,2025-11-01 15:10:56.758581+00
417,restaurant,jin jin - eating house,188739,1.2985656,103.8558134,9,40,47,346,,2025-11-01 15:10:56.758581+00
418,clinic,slikroutes @ sengkang clinic,544274,1.3825278,103.8911956,6,20,250,33404,,2025-11-01 15:10:56.758581+00
419,restaurant,24hrs nasi padang & seafood,460073,1.3199882,103.9439516,9,1,157,44741,,2025-11-01 15:10:56.758581+00
420,prep_school,kumon,808438,1.3859352,103.8732165,2,21,249,19996,,2025-11-01 15:10:56.758581+00
421,restaurant,ichiban sushi,486038,1.3342972,103.962975,9,47,154,42055,,2025-11-01 15:10:56.758581+00
422,fast_food,jollibee,486038,1.3342506,103.9630449,9,47,154,42055,,2025-11-01 15:10:56.758581+00
423,restaurant,idaten udon,486038,1.3343377,103.963002,9,47,154,42055,,2025-11-01 15:10:56.758581+00
424,restaurant,manna,486038,1.3343257,103.9629596,9,47,154,42055,,2025-11-01 15:10:56.758581+00
425,restaurant,shabu shai,486038,1.3340584,103.9628794,9,47,154,40304,,2025-11-01 15:10:56.758581+00
426,restaurant,paper rice,486038,1.3341829,103.9628652,9,47,154,42055,,2025-11-01 15:10:56.758581+00
427,cafe,huggs coffee,486038,1.3345447,103.962928,9,47,154,42055,,2025-11-01 15:10:56.758581+00
428,pharmacy,guardian,239917,1.2919885,103.8426623,6,36,15,3216,,2025-11-01 15:10:56.758581+00
429,parking,sembawang shopping centre car park,758459,1.4419512,103.8248209,11,19,323,24286,,2025-11-01 15:10:56.758581+00
430,fast_food,ajisen ramen,758459,1.4419163,103.8251964,9,19,323,24286,,2025-11-01 15:10:56.758581+00
431,clinic,singapore orthopaedic clinic,329563,1.3220092,103.8441955,6,25,175,32831,,2025-11-01 15:10:56.758581+00
432,restaurant,grabkitchen hillview,669569,1.3569175,103.7634878,9,3,188,36844,,2025-11-01 15:10:56.758581+00
433,restaurant,gordon grill,228221,1.3088849,103.8343137,9,45,73,67,,2025-11-01 15:10:56.758581+00
434,restaurant,min jiang,228221,1.3086682,103.8343097,9,45,73,67,,2025-11-01 15:10:56.758581+00
435,restaurant,marmaris,209428,1.3055021,103.8528995,9,35,75,2514,,2025-11-01 15:10:56.758581+00
436,cafe,ya kun kaya toast,486038,1.3341789,103.9622211,9,47,154,42055,,2025-11-01 15:10:56.758581+00
437,restaurant,akimitsu,486038,1.3339577,103.9622734,9,47,154,42055,,2025-11-01 15:10:56.758581+00
438,restaurant,the fishball folks,486038,1.3346198,103.9623832,9,47,154,42055,,2025-11-01 15:10:56.758581+00
439,food_court,kopitiam,486038,1.3342855,103.9631636,1,47,154,42055,,2025-11-01 15:10:56.758581+00
440,clinic,raffles medical,485985,1.3349022,103.962505,6,47,154,42055,,2025-11-01 15:10:56.758581+00
441,restaurant,curry is drink,486038,1.3339216,103.9623692,9,47,154,40304,,2025-11-01 15:10:56.758581+00
442,cafe,bawangchaji,485985,1.3347548,103.9626313,9,47,154,42055,,2025-11-01 15:10:56.758581+00
443,restaurant,gong yuan ma la tang,486038,1.3346579,103.9624803,9,47,154,42055,,2025-11-01 15:10:56.758581+00
444,parking,goodman arts centre carpark,439053,1.3038836,103.8852893,11,39,300,2276,,2025-11-01 15:10:56.758581+00
445,new,dell,179105,1.2914502,103.8503224,7,40,88,357,,2025-11-01 15:10:56.758581+00
446,new,japan home,528833,1.3428424,103.9528472,8,47,196,42549,,2025-11-01 15:10:56.758581+00
447,new,quan shui wet market,787494,1.3836916,103.8280781,9,52,254,17738,,2025-11-01 15:10:56.758581+00
448,new,wet market,651154,1.3473084,103.7438535,9,3,199,29711,,2025-11-01 15:10:56.758581+00
449,new,zoom laundry,529888,1.3428498,103.9537196,10,47,196,42549,,2025-11-01 15:10:56.758581+00
450,new,bata,528833,1.3428996,103.9527542,7,47,196,42547,,2025-11-01 15:10:56.758581+00
451,new,petmaster,528833,1.3430249,103.9530434,7,47,196,42549,,2025-11-01 15:10:56.758581+00
452,new,samsonite,39594,1.2909158,103.8578798,2,40,77,3598,,2025-11-01 15:10:56.758581+00
453,new,massimo dutti,39594,1.2914334,103.857468,7,40,77,3598,,2025-11-01 15:10:56.758581+00
454,new,novita,238890,1.2996054,103.8453388,7,43,92,3141,,2025-11-01 15:10:56.758581+00
455,new,bynd artisan,278116,1.3116435,103.7967821,7,6,120,3048,,2025-11-01 15:10:56.758581+00
456,new,the spa-lon,161011,1.2860988,103.8288596,7,4,7,5676,,2025-11-01 15:10:56.758581+00
